Hash Code 2021
[2021-03-16T09:22:55Z INFO  hashcode2021] Loading simulation from 'input/d.txt'
[2021-03-16T09:24:08Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:09Z INFO  hashcode2021] Schedule 41/100: score 2490713
[2021-03-16T09:24:10Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:11Z INFO  hashcode2021] Schedule 42/100: score 2491105
[2021-03-16T09:24:12Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:13Z INFO  hashcode2021] Schedule 43/100: score 2496063
[2021-03-16T09:24:13Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:14Z INFO  hashcode2021] Schedule 44/100: score 2482297
[2021-03-16T09:24:15Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:16Z INFO  hashcode2021] Schedule 45/100: score 2489310
[2021-03-16T09:24:17Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:18Z INFO  hashcode2021] Schedule 46/100: score 2477256
[2021-03-16T09:24:18Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:19Z INFO  hashcode2021] Schedule 47/100: score 2486634
[2021-03-16T09:24:20Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:21Z INFO  hashcode2021] Schedule 48/100: score 2494087
[2021-03-16T09:24:22Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:23Z INFO  hashcode2021] Schedule 49/100: score 2491010
[2021-03-16T09:24:24Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:25Z INFO  hashcode2021] Schedule 50/100: score 2491036
[2021-03-16T09:24:25Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:26Z INFO  hashcode2021] Schedule 51/100: score 2491525
[2021-03-16T09:24:27Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:28Z INFO  hashcode2021] Schedule 52/100: score 2474393
[2021-03-16T09:24:29Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:30Z INFO  hashcode2021] Schedule 53/100: score 2485232
[2021-03-16T09:24:31Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:31Z INFO  hashcode2021] Schedule 54/100: score 2485041
[2021-03-16T09:24:32Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:33Z INFO  hashcode2021] Schedule 55/100: score 2482386
[2021-03-16T09:24:34Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:35Z INFO  hashcode2021] Schedule 56/100: score 2492543
[2021-03-16T09:24:36Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:36Z INFO  hashcode2021] Schedule 57/100: score 2480230
[2021-03-16T09:24:37Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:38Z INFO  hashcode2021] Schedule 58/100: score 2486566
[2021-03-16T09:24:39Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:40Z INFO  hashcode2021] Schedule 59/100: score 2490138
[2021-03-16T09:24:41Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:42Z INFO  hashcode2021] Schedule 60/100: score 2480889
[2021-03-16T09:24:42Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:43Z INFO  hashcode2021] Schedule 61/100: score 2490163
[2021-03-16T09:24:44Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:45Z INFO  hashcode2021] Schedule 62/100: score 2480599
[2021-03-16T09:24:46Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:47Z INFO  hashcode2021] Schedule 63/100: score 2485975
[2021-03-16T09:24:47Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:48Z INFO  hashcode2021] Schedule 64/100: score 2481232
[2021-03-16T09:24:49Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:50Z INFO  hashcode2021] Schedule 65/100: score 2480023
[2021-03-16T09:24:51Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:52Z INFO  hashcode2021] Schedule 66/100: score 2482303
[2021-03-16T09:24:52Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:53Z INFO  hashcode2021] Schedule 67/100: score 2481777
[2021-03-16T09:24:54Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:55Z INFO  hashcode2021] Schedule 68/100: score 2492625
[2021-03-16T09:24:56Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:57Z INFO  hashcode2021] Schedule 69/100: score 2492249
[2021-03-16T09:24:58Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:24:59Z INFO  hashcode2021] Schedule 70/100: score 2488020
[2021-03-16T09:24:59Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:00Z INFO  hashcode2021] Schedule 71/100: score 2479797
[2021-03-16T09:25:01Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:02Z INFO  hashcode2021] Schedule 72/100: score 2483077
[2021-03-16T09:25:03Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:04Z INFO  hashcode2021] Schedule 73/100: score 2486050
[2021-03-16T09:25:04Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:05Z INFO  hashcode2021] Schedule 74/100: score 2489210
[2021-03-16T09:25:06Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:07Z INFO  hashcode2021] Schedule 75/100: score 2489019
[2021-03-16T09:25:08Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:09Z INFO  hashcode2021] Schedule 76/100: score 2481060
[2021-03-16T09:25:09Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:10Z INFO  hashcode2021] Schedule 77/100: score 2484211
[2021-03-16T09:25:11Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:12Z INFO  hashcode2021] Schedule 78/100: score 2489377
[2021-03-16T09:25:13Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:14Z INFO  hashcode2021] Schedule 79/100: score 2488653
[2021-03-16T09:25:15Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:16Z INFO  hashcode2021] Schedule 80/100: score 2480082
[2021-03-16T09:25:17Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:18Z INFO  hashcode2021] Schedule 81/100: score 2489017
[2021-03-16T09:25:19Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:20Z INFO  hashcode2021] Schedule 82/100: score 2492048
[2021-03-16T09:25:21Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:22Z INFO  hashcode2021] Schedule 83/100: score 2490145
[2021-03-16T09:25:24Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:25Z INFO  hashcode2021] Schedule 84/100: score 2482100
[2021-03-16T09:25:26Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:28Z INFO  hashcode2021] Schedule 85/100: score 2484273
[2021-03-16T09:25:29Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:30Z INFO  hashcode2021] Schedule 86/100: score 2494436
[2021-03-16T09:25:31Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:32Z INFO  hashcode2021] Schedule 87/100: score 2478883
[2021-03-16T09:25:33Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:35Z INFO  hashcode2021] Schedule 88/100: score 2487459
[2021-03-16T09:25:36Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:37Z INFO  hashcode2021] Schedule 89/100: score 2485247
[2021-03-16T09:25:38Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:39Z INFO  hashcode2021] Schedule 90/100: score 2486327
[2021-03-16T09:25:40Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:42Z INFO  hashcode2021] Schedule 91/100: score 2480901
[2021-03-16T09:25:43Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:44Z INFO  hashcode2021] Schedule 92/100: score 2485691
[2021-03-16T09:25:45Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:46Z INFO  hashcode2021] Schedule 93/100: score 2489665
[2021-03-16T09:25:47Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:49Z INFO  hashcode2021] Schedule 94/100: score 2486292
[2021-03-16T09:25:50Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:51Z INFO  hashcode2021] Schedule 95/100: score 2485841
[2021-03-16T09:25:51Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:52Z INFO  hashcode2021] Schedule 96/100: score 2485201
[2021-03-16T09:25:53Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:54Z INFO  hashcode2021] Schedule 97/100: score 2488030
[2021-03-16T09:25:55Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:56Z INFO  hashcode2021] Schedule 98/100: score 2487943
[2021-03-16T09:25:57Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:58Z INFO  hashcode2021] Schedule 99/100: score 2486791
[2021-03-16T09:25:58Z INFO  hashcode2021::adapt] Adaptive scheduler: 0 ignored cars, 0 unused streets
[2021-03-16T09:25:59Z INFO  hashcode2021] Schedule 100/100: score 2482279

Schedule
--------
Intersections   : 8000
Street lights   : 83874
Arrived cars    : 1000
Earliest arrival: 5516
Latest arrival  : 7746
Crossed streets : 83874
Total wait time : 1479832
Schedule score  : 2496063
[2021-03-16T09:26:00Z INFO  hashcode2021::improve] Incremental improver: continuous rounds
[2021-03-16T09:26:01Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:27:46Z INFO  hashcode2021::phased] New best score 2496322 after reordering intersection 102 (previous total wait time 1385, 43 streets), 137 intersection(s) examined
[2021-03-16T09:27:46Z INFO  hashcode2021::improve] Round 1, new score 2496322
[2021-03-16T09:27:47Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:27:57Z INFO  hashcode2021::phased] New best score 2496370 after reordering intersection 49 (previous total wait time 12565, 137 streets), 13 intersection(s) examined
[2021-03-16T09:27:57Z INFO  hashcode2021::improve] Round 2, new score 2496370
[2021-03-16T09:27:58Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:28:08Z INFO  hashcode2021::phased] New best score 2496490 after reordering intersection 49 (previous total wait time 12412, 137 streets), 13 intersection(s) examined
[2021-03-16T09:28:08Z INFO  hashcode2021::improve] Round 3, new score 2496490
[2021-03-16T09:28:09Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:29:06Z INFO  hashcode2021::phased] New best score 2496492 after reordering intersection 157 (previous total wait time 2962, 66 streets), 75 intersection(s) examined
[2021-03-16T09:29:06Z INFO  hashcode2021::improve] Round 4, new score 2496492
[2021-03-16T09:29:07Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:29:54Z INFO  hashcode2021::phased] New best score 2496554 after reordering intersection 59 (previous total wait time 3694, 69 streets), 62 intersection(s) examined
[2021-03-16T09:29:54Z INFO  hashcode2021::improve] Round 5, new score 2496554
[2021-03-16T09:29:55Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:31:36Z INFO  hashcode2021::phased] New best score 2496799 after reordering intersection 230 (previous total wait time 1366, 40 streets), 139 intersection(s) examined
[2021-03-16T09:31:36Z INFO  hashcode2021::improve] Round 6, new score 2496799
[2021-03-16T09:31:37Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:33:13Z INFO  hashcode2021::phased] New best score 2496969 after reordering intersection 187 (previous total wait time 1291, 42 streets), 147 intersection(s) examined
[2021-03-16T09:33:13Z INFO  hashcode2021::improve] Round 7, new score 2496969
[2021-03-16T09:33:14Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:33:33Z INFO  hashcode2021::phased] New best score 2497036 after reordering intersection 48 (previous total wait time 7059, 97 streets), 29 intersection(s) examined
[2021-03-16T09:33:33Z INFO  hashcode2021::improve] Round 8, new score 2497036
[2021-03-16T09:33:34Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T09:44:06Z INFO  hashcode2021::phased] New best score 2497057 after reordering intersection 757 (previous total wait time 262, 22 streets), 709 intersection(s) examined
[2021-03-16T09:44:06Z INFO  hashcode2021::improve] Round 9, new score 2497057
[2021-03-16T09:44:07Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:10:41Z INFO  hashcode2021::phased] Phased improver, phase 2: adding 1 sec to traffic lights of streets with non-zero wait times, 72282 streets selected, 30 max streets per intersection
[2021-03-16T12:15:44Z INFO  hashcode2021::phased] New best score 2497087 after adding 1 sec to traffic lights of street 36184 (previous wait time 58), intersection 789, 18 streets in the intersection, 5414 street(s) examined
[2021-03-16T12:15:44Z INFO  hashcode2021::improve] Round 10, new score 2497087
[2021-03-16T12:15:46Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:18:26Z INFO  hashcode2021::phased] New best score 2497247 after reordering intersection 187 (previous total wait time 1291, 42 streets), 147 intersection(s) examined
[2021-03-16T12:18:26Z INFO  hashcode2021::improve] Round 11, new score 2497247
[2021-03-16T12:18:27Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:22:14Z INFO  hashcode2021::phased] New best score 2497343 after reordering intersection 310 (previous total wait time 911, 29 streets), 208 intersection(s) examined
[2021-03-16T12:22:14Z INFO  hashcode2021::improve] Round 12, new score 2497343
[2021-03-16T12:22:15Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:22:28Z INFO  hashcode2021::phased] New best score 2497430 after reordering intersection 13 (previous total wait time 14044, 145 streets), 12 intersection(s) examined
[2021-03-16T12:22:28Z INFO  hashcode2021::improve] Round 13, new score 2497430
[2021-03-16T12:22:30Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:22:46Z INFO  hashcode2021::phased] New best score 2497438 after reordering intersection 27 (previous total wait time 11484, 132 streets), 16 intersection(s) examined
[2021-03-16T12:22:46Z INFO  hashcode2021::improve] Round 14, new score 2497438
[2021-03-16T12:22:48Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:27:57Z INFO  hashcode2021::phased] New best score 2497489 after reordering intersection 915 (previous total wait time 649, 28 streets), 285 intersection(s) examined
[2021-03-16T12:27:57Z INFO  hashcode2021::improve] Round 15, new score 2497489
[2021-03-16T12:27:58Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:28:56Z INFO  hashcode2021::phased] New best score 2497593 after reordering intersection 61 (previous total wait time 4125, 78 streets), 53 intersection(s) examined
[2021-03-16T12:28:56Z INFO  hashcode2021::improve] Round 16, new score 2497593
[2021-03-16T12:28:58Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:29:31Z INFO  hashcode2021::phased] New best score 2497628 after reordering intersection 60 (previous total wait time 6630, 89 streets), 32 intersection(s) examined
[2021-03-16T12:29:31Z INFO  hashcode2021::improve] Round 17, new score 2497628
[2021-03-16T12:29:32Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:29:49Z INFO  hashcode2021::phased] New best score 2497656 after reordering intersection 27 (previous total wait time 11476, 132 streets), 16 intersection(s) examined
[2021-03-16T12:29:49Z INFO  hashcode2021::improve] Round 18, new score 2497656
[2021-03-16T12:29:50Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:29:56Z INFO  hashcode2021::phased] New best score 2497767 after reordering intersection 2 (previous total wait time 22780, 200 streets), 6 intersection(s) examined
[2021-03-16T12:29:56Z INFO  hashcode2021::improve] Round 19, new score 2497767
[2021-03-16T12:29:57Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:31:31Z INFO  hashcode2021::phased] New best score 2497860 after reordering intersection 63 (previous total wait time 1482, 52 streets), 131 intersection(s) examined
[2021-03-16T12:31:31Z INFO  hashcode2021::improve] Round 20, new score 2497860
[2021-03-16T12:31:32Z INFO  hashcode2021::phased] Phased improver, phase 1: reordering intersections with non-zero wait times, 8000 intersections selected
[2021-03-16T12:34:39Z INFO  hashcode2021::phased] New best score 2497861 after reordering intersection 309 (previous total wait time 728, 32 streets), 260 intersection(s) examined
